timestamp,T,CO2,VOC,NO2,PMS1,PMS10,PMS2_5,C2H5OH,H
2026-07-08 14:21:55,23.31,810.8,80.73,17.6,18.19,24.47,26.98,0,49.72
2026-07-08 14:27:21,23.45,1036.7,78.53,9.7,16.05,37.72,27.02,4.2,46.56
2026-07-08 14:32:16,23.06,776.8,76.24,22.6,14.01,30.62,25.73,0.69,42.29
2026-07-08 14:40:40,23.0,762.5,95.35,18.3,18.06,28.6,27.69,2.99,42.7
2026-07-08 14:45:35,23.53,767.7,80.83,11.6,16.73,30.96,33.42,1.99,39.37
2026-07-08 14:47:57,22.96,735.2,70.45,8.3,14.23,37.78,25.73,0.34,38.17
2026-07-08 14:50:22,23.47,760.0,75.16,14.1,14.88,31.77,27.65,1.47,37.56
2026-07-08 14:59:19,22.56,678.1,77.56,17.1,12.93,29.25,18.87,0.56,35.45
2026-07-08 15:04:12,23.22,727.4,66.93,10.5,15.03,29.4,24.32,2.11,35.1
2026-07-08 15:14:01,22.62,708.0,66.98,13.5,14.06,25.02,25.06,4.02,32.48
2026-07-08 15:16:52,22.72,757.1,71.05,12.2,12.51,26.0,28.5,0.33,33.89
2026-07-08 15:18:58,23.22,648.6,73.89,9.0,13.13,31.84,25.59,4.7,33.81
2026-07-08 15:27:42,22.75,645.8,71.79,16.4,14.47,24.94,26.69,3.75,34.15
2026-07-08 15:30:16,23.04,642.2,76.74,15.4,14.93,23.96,28.53,3.22,34.06
2026-07-08 15:36:35,23.07,746.0,66.26,14.8,13.37,25.26,23.92,0.14,31.92
2026-07-08 15:40:04,23.11,631.6,76.77,17.9,13.97,37.73,25.93,2.74,28.27
2026-07-08 15:46:52,22.93,631.5,55.86,18.1,12.84,29.24,27.08,4.61,28.09
2026-07-08 15:56:30,22.04,690.2,75.91,11.4,15.98,28.94,28.83,0,26.72
2026-07-08 16:01:06,22.84,605.2,75.31,13.4,12.98,36.79,25.77,0.64,24.63
2026-07-08 16:04:27,22.4,663.1,66.78,8.8,9.75,28.36,17.55,8.72,22.88
2026-07-08 16:08:24,22.15,753.3,76.47,11.2,14.32,30.52,23.92,0.88,24.16
2026-07-08 16:13:04,22.5,600.5,65.06,16.2,13.87,29.18,26.14,2.52,22.71
2026-07-08 16:16:47,22.49,640.6,67.84,26.9,14.85,37.1,27.55,3.58,21.34
2026-07-08 16:20:08,22.45,977.4,51.8,13.7,9.73,28.53,25.72,1.72,21.31
2026-07-08 16:22:55,22.2,638.8,61.84,14.5,14.95,35.56,27.74,2.49,23.46
2026-07-08 16:28:55,22.28,568.6,54.84,16.2,13.27,30.09,26.59,1.65,25.5
2026-07-08 16:32:16,22.43,592.9,48.41,20.4,8.21,32.51,16.96,3.19,28.73
2026-07-08 16:39:47,21.56,968.0,64.57,19.1,13.62,36.36,17.68,2.25,27.55
2026-07-08 16:42:19,21.75,722.4,47.1,19.8,7.41,20.38,23.59,2.04,28.7
2026-07-08 16:47:06,21.87,529.6,57.02,16.6,10.95,28.66,24.25,2.44,27.36
2026-07-08 16:55:52,22.04,695.0,61.56,15.7,13.56,34.27,26.15,0.88,27.79
2026-07-08 17:02:09,22.21,542.3,28.71,17.6,8.65,26.23,15.63,4.58,29.87
2026-07-08 17:06:56,21.65,529.3,35.73,18.5,9.18,22.84,20.8,4.14,31.96
2026-07-08 17:12:06,22.02,515.0,39.7,15.0,7.63,23.96,17.58,4.1,33.71
2026-07-08 17:20:24,21.79,557.8,29.89,16.6,10.0,23.01,19.05,10.05,33.95
2026-07-08 17:30:05,21.43,589.5,50.53,14.6,10.33,24.24,23.71,0,36.53
2026-07-08 17:38:13,21.49,478.1,52.12,20.9,12.34,24.78,22.37,1.7,36.89
2026-07-08 17:42:48,21.44,484.8,37.67,21.6,7.01,28.53,14.69,9.22,38.08
2026-07-08 17:46:28,21.35,443.8,28.97,22.3,8.98,24.54,19.77,0.48,39.11
2026-07-08 17:56:27,21.31,456.0,27.32,17.3,6.37,23.82,17.68,0.37,39.74
2026-07-08 18:01:06,20.61,469.7,51.6,18.4,9.49,25.71,26.0,6.43,42.43
2026-07-08 18:03:57,20.93,444.2,16.0,17.5,14.46,28.26,26.7,3.98,44.71
