timestamp,T,CO2,VOC,NO2,PMS1,PMS10,PMS2_5,C2H5OH,H
2026-07-08 14:19:51,25.53,970.5,134.06,28.0,27.78,55.96,53.64,32.27,54.42
2026-07-08 14:22:41,26.1,827.4,118.03,22.8,22.19,48.86,46.46,0.22,49.28
2026-07-08 14:26:02,25.7,1063.6,107.64,15.5,20.33,43.96,41.75,7.82,45.8
2026-07-08 14:35:45,25.74,834.5,144.39,14.9,20.08,47.26,48.82,0.06,42.14
2026-07-08 14:43:36,25.87,960.9,118.04,18.9,25.29,55.49,50.76,6.05,39.75
2026-07-08 14:52:52,25.74,870.3,123.73,24.0,26.02,60.73,48.97,8.37,38.47
2026-07-08 15:02:44,25.29,770.3,134.49,19.8,25.46,55.25,47.12,1.05,36.21
2026-07-08 15:07:31,25.93,994.2,134.19,21.6,22.36,45.86,40.68,8.54,35.03
2026-07-08 15:10:31,25.58,753.0,111.35,23.0,21.56,50.08,45.18,0.43,31.4
2026-07-08 15:13:31,25.71,784.1,123.01,19.9,20.03,53.24,44.68,6.02,30.73
2026-07-08 15:21:32,25.25,908.3,135.93,28.7,25.03,46.71,45.58,0.67,30.77
2026-07-08 15:29:21,24.9,742.4,127.49,23.6,19.66,50.92,43.6,4.2,27.66
2026-07-08 15:38:23,25.35,714.9,126.5,31.4,22.46,42.71,47.36,0.94,24.87
2026-07-08 15:47:43,24.93,727.0,113.38,19.1,23.0,57.16,45.32,1.69,25.01
2026-07-08 15:51:40,25.08,732.7,123.39,28.0,19.76,49.19,40.75,7.59,23.15
2026-07-08 15:55:37,24.99,842.4,96.32,15.3,16.17,47.66,39.0,5.74,23.11
2026-07-08 16:00:51,25.07,690.9,119.18,22.8,23.73,52.57,45.16,2.89,24.5
2026-07-08 16:09:43,25.15,717.2,109.83,28.6,20.37,48.51,45.59,2.95,25.74
2026-07-08 16:13:27,24.43,778.8,110.66,21.4,21.63,53.93,41.79,24.22,28.12
2026-07-08 16:21:18,25.37,692.5,119.12,26.4,22.79,53.75,44.44,4.06,27.12
2026-07-08 16:23:54,24.92,689.2,95.91,25.4,18.27,54.68,41.96,33.3,29.82
2026-07-08 16:26:53,25.17,789.8,121.5,27.4,22.31,54.81,46.23,16.04,31.12
2026-07-08 16:31:24,25.51,810.8,82.15,28.2,14.96,46.16,32.8,1.79,30.02
2026-07-08 16:37:36,23.88,672.1,84.4,16.4,16.97,37.6,31.08,3.04,32.03
2026-07-08 16:46:00,24.71,630.8,98.57,22.5,15.55,46.98,39.86,8.19,32.47
2026-07-08 16:54:42,24.11,637.3,100.68,24.0,19.04,52.23,38.27,0,32.16
2026-07-08 16:57:11,24.23,772.4,100.7,27.8,18.48,47.99,44.92,4.42,31.35
2026-07-08 17:01:13,24.23,623.1,103.26,23.2,17.41,43.81,42.42,1.04,33.35
2026-07-08 17:09:52,24.3,634.1,91.44,29.0,15.72,46.8,38.35,17.74,33.92
2026-07-08 17:15:28,24.42,696.5,85.52,22.9,13.2,46.89,35.77,3.54,35.43
2026-07-08 17:18:01,24.18,622.2,86.03,24.6,16.74,52.37,36.59,27.61,37.61
2026-07-08 17:27:41,23.95,696.7,93.47,19.9,16.99,47.27,35.99,5.18,37.3
2026-07-08 17:37:08,23.72,569.0,96.18,22.2,18.05,45.91,44.43,2.35,39.33
2026-07-08 17:45:52,23.52,605.7,87.21,23.8,12.53,52.74,35.28,7.39,39.82
2026-07-08 17:47:59,23.71,544.6,96.43,23.3,16.48,44.81,37.67,7.16,40.29
2026-07-08 17:53:26,23.5,538.0,79.58,26.4,12.73,41.58,33.27,4.9,43.45
2026-07-08 17:59:56,23.28,536.6,72.13,24.0,14.17,42.86,35.26,2.3,45.47
2026-07-08 18:03:39,23.94,527.2,89.09,28.4,17.35,50.67,38.23,1.8,47.38
2026-07-08 18:13:11,23.62,569.4,75.62,26.9,16.18,46.34,40.31,3.27,48.4
2026-07-08 18:20:49,22.99,555.7,86.77,26.1,15.86,44.89,35.41,1.59,47.58
2026-07-08 18:25:03,23.09,505.2,83.01,23.7,16.42,50.15,41.44,7.55,49.32
2026-07-08 18:30:26,23.33,502.6,102.71,26.4,16.98,45.2,40.66,19.52,53.53
2026-07-08 18:33:50,23.9,561.7,81.07,27.7,19.63,46.89,42.77,0.27,54.32
2026-07-08 18:43:29,23.27,499.4,86.28,29.3,12.71,48.8,39.16,1.84,54.26
2026-07-08 18:53:06,22.96,680.4,102.59,29.0,15.41,53.71,41.57,0,53.32
2026-07-08 18:58:16,23.38,780.1,80.05,32.4,15.8,51.26,39.64,26.2,52.69
2026-07-08 19:01:34,22.72,474.4,93.29,28.3,18.16,47.74,45.29,4.44,53.85
2026-07-08 19:08:10,22.91,531.4,111.93,20.1,16.63,50.17,41.45,33.18,54.37
2026-07-08 19:12:30,22.52,456.1,86.72,26.4,12.25,49.02,36.79,1.68,54.63
2026-07-08 19:14:59,23.0,480.5,104.11,24.9,17.61,41.36,40.77,1.12,56.89
2026-07-08 19:18:12,22.21,624.6,113.42,29.6,23.43,49.52,48.08,12.83,58.31
2026-07-08 19:22:59,22.46,635.0,96.02,32.7,18.01,49.67,42.18,11.79,59.1
2026-07-08 19:26:19,22.12,461.6,115.39,22.3,21.15,52.36,44.47,4.39,61.87
2026-07-08 19:29:03,22.4,547.8,115.71,35.5,19.13,51.64,36.0,9.52,62.57
2026-07-08 19:37:07,21.86,435.7,104.47,15.3,16.35,51.78,38.26,14.82,64.32
2026-07-08 19:39:24,22.21,450.7,100.07,22.7,15.88,46.51,45.51,4.17,67.13
2026-07-08 19:45:33,21.96,483.3,112.1,28.2,18.7,46.73,42.19,2.94,68.2
2026-07-08 19:50:43,22.21,470.8,112.88,27.8,21.46,57.29,42.7,8.03,69.07
2026-07-08 19:56:44,22.32,486.5,107.56,28.4,18.27,41.96,42.76,6.55,68.99
2026-07-08 20:02:05,21.65,451.8,136.48,28.9,22.43,52.41,50.86,4.07,71.34
2026-07-08 20:06:38,21.58,516.8,119.54,29.7,22.75,53.58,46.06,5.21,69.07
2026-07-08 20:15:12,21.87,434.6,121.43,28.2,20.91,55.71,38.16,5.65,69.33
2026-07-08 20:24:28,21.67,417.2,121.52,24.6,22.98,56.54,47.54,3.96,74.25
2026-07-08 20:28:05,22.38,623.6,141.99,25.2,20.44,57.21,39.32,3.0,74.84
2026-07-08 20:32:21,21.67,759.4,149.49,21.4,23.55,56.96,46.84,0,75.89
2026-07-08 20:40:28,21.37,626.5,130.22,22.0,21.22,54.94,43.17,8.94,77.59
2026-07-08 20:49:45,21.6,436.7,136.5,25.1,21.36,49.15,48.91,2.29,78.05
2026-07-08 20:53:08,21.15,405.2,136.1,28.2,21.99,51.83,48.88,3.67,76.3
2026-07-08 20:55:39,21.22,516.7,129.02,15.2,24.89,52.16,46.54,8.66,78.88
2026-07-08 20:58:35,21.69,451.8,137.88,22.9,21.32,50.02,56.0,0.46,78.63
2026-07-08 21:01:49,21.06,515.8,121.59,27.4,22.29,54.46,42.43,7.22,79.75
2026-07-08 21:06:22,21.46,445.4,122.14,26.8,24.38,55.46,51.68,2.25,80.15
2026-07-08 21:14:05,21.56,434.9,136.61,25.2,24.18,50.92,46.75,5.86,81.45
2026-07-08 21:20:35,21.37,411.3,145.3,26.5,27.53,67.84,55.06,13.93,81.86
2026-07-08 21:30:08,20.66,369.2,139.05,25.5,23.24,46.78,48.41,0.29,84.31
2026-07-08 21:32:55,20.97,407.1,137.35,25.1,22.36,53.9,46.81,3.18,85.43
2026-07-08 21:38:01,21.1,594.8,157.34,23.6,24.72,49.98,50.7,10.43,89.48
2026-07-08 21:45:54,21.31,434.2,148.53,22.3,26.29,62.24,50.52,6.3,90.0
2026-07-08 21:48:34,20.86,417.3,165.96,26.2,28.32,60.85,53.76,4.09,88.34
2026-07-08 21:56:01,20.89,371.2,123.47,30.5,20.95,55.9,46.12,39.54,90.0
2026-07-08 22:03:29,20.91,473.6,159.8,27.3,30.5,64.83,50.69,1.9,90.0
2026-07-08 22:10:32,20.87,408.7,144.37,28.3,21.14,56.85,46.85,7.81,90.0
2026-07-08 22:18:41,20.83,482.0,148.76,21.1,26.75,61.29,49.72,0.75,90.0
2026-07-08 22:27:08,20.68,395.4,158.74,30.3,29.09,65.41,51.92,12.77,90.0
2026-07-08 22:32:47,20.84,519.0,144.0,27.2,25.54,59.24,52.84,19.31,90.0
2026-07-08 22:41:51,20.3,387.2,152.25,20.3,28.18,53.24,48.94,22.02,90.0
2026-07-08 22:51:04,20.54,347.2,158.97,24.8,29.71,63.96,50.73,1.66,88.08
2026-07-08 22:56:35,20.66,377.8,143.17,17.9,22.17,50.73,45.97,4.21,89.58
2026-07-08 23:02:26,20.39,388.4,140.65,31.0,21.45,58.21,48.06,31.03,90.0
2026-07-08 23:07:09,20.38,436.4,156.51,28.4,26.25,61.92,53.42,14.46,90.0
2026-07-08 23:15:48,20.42,372.9,140.48,20.9,25.22,58.04,46.66,0,90.0
2026-07-08 23:20:35,20.08,415.1,141.2,26.8,25.26,65.8,46.32,2.56,90.0
2026-07-08 23:29:02,19.82,369.1,148.33,22.0,23.64,55.58,49.61,9.86,89.22
2026-07-08 23:32:54,20.27,342.1,173.01,13.8,27.6,59.96,52.22,0.96,90.0
2026-07-08 23:35:36,19.9,411.2,149.97,21.9,26.71,61.86,47.89,1.87,90.0
2026-07-08 23:44:07,20.68,370.1,131.07,27.1,25.57,56.83,53.41,13.95,90.0
2026-07-08 23:49:29,20.41,371.4,154.53,30.2,24.98,57.23,46.65,34.11,89.92
2026-07-08 23:53:00,20.42,474.1,170.23,20.9,31.22,58.94,60.59,14.53,89.53
2026-07-08 23:59:15,20.7,361.9,140.94,27.0,26.08,58.54,53.96,3.33,90.0
2026-07-09 00:05:45,20.19,381.8,158.08,22.9,26.25,60.69,48.14,2.65,90.0
2026-07-09 00:12:24,20.43,427.9,168.12,22.8,27.3,58.43,49.45,0.44,90.0
2026-07-09 00:18:36,20.14,383.8,160.29,32.8,27.58,59.79,50.01,16.13,89.95
2026-07-09 00:21:15,20.68,383.5,144.13,33.2,26.28,51.18,50.37,8.44,90.0
2026-07-09 00:30:58,20.67,347.2,165.52,22.2,26.99,59.58,48.01,6.29,90.0
2026-07-09 00:37:19,20.2,343.6,164.69,24.6,27.44,58.45,55.48,2.09,90.0
2026-07-09 00:40:06,21.22,409.3,164.61,17.3,27.5,57.73,54.43,7.96,90.0
2026-07-09 00:44:59,20.1,368.5,148.2,23.8,27.92,59.49,45.61,4.27,90.0
2026-07-09 00:49:48,20.19,360.0,149.09,15.4,27.27,56.66,51.3,31.14,90.0
