timestamp,T,CO2,VOC,NO2,PMS1,PMS10,PMS2_5,C2H5OH,H
2026-07-04 16:25:17,23.79,722.2,78.49,26.3,14.76,43.4,32.54,4.5,48.91
2026-07-04 16:30:18,23.36,724.5,83.75,25.0,12.18,38.11,28.17,7.04,47.87
2026-07-04 16:37:44,23.55,678.9,83.15,12.9,16.45,38.54,34.39,16.34,45.2
2026-07-04 16:41:28,23.29,688.8,73.8,20.9,13.09,53.35,29.45,5.04,46.34
2026-07-04 16:51:06,23.36,781.6,74.8,12.5,12.31,38.66,29.29,1.16,45.46
2026-07-04 16:54:39,23.84,686.4,56.53,16.4,14.0,33.45,32.48,0,45.89
2026-07-04 16:59:36,23.5,719.1,56.71,20.5,14.07,35.71,29.68,0.67,46.22
2026-07-04 17:02:09,22.97,715.3,73.59,29.4,12.08,38.09,32.52,3.18,47.1
2026-07-04 17:04:35,23.28,645.1,76.5,17.4,14.99,43.66,34.95,9.45,45.59
2026-07-04 17:14:01,22.77,667.3,57.6,21.9,11.38,33.71,28.81,4.52,45.39
2026-07-04 17:20:37,22.87,725.9,76.07,26.5,15.74,42.06,37.06,5.74,45.95
2026-07-04 17:24:29,22.75,671.8,81.65,18.6,11.39,37.74,33.1,3.26,46.84
2026-07-04 17:32:07,22.47,666.6,64.63,19.5,17.4,40.59,35.52,8.37,44.09
2026-07-04 17:39:27,22.06,669.5,56.73,27.9,15.23,45.39,28.15,0,42.41
2026-07-04 17:47:52,22.61,671.9,70.49,16.1,13.4,40.21,34.12,7.67,46.9
2026-07-04 17:50:29,23.04,615.3,52.7,13.6,12.38,39.82,29.24,2.98,45.22
2026-07-04 17:55:24,22.53,784.1,57.72,21.3,8.77,34.17,33.47,7.44,47.63
2026-07-04 18:03:04,22.09,661.2,70.89,19.1,14.93,44.22,36.21,9.1,45.99
2026-07-04 18:06:06,22.78,544.5,45.04,21.5,12.32,39.34,25.7,10.41,47.45
2026-07-04 18:14:16,22.07,574.1,74.24,22.7,16.5,45.41,24.9,4.06,47.64
2026-07-04 18:18:53,22.33,568.0,59.67,20.0,11.67,40.62,23.95,5.44,50.54
2026-07-04 18:22:42,22.31,700.2,60.34,23.0,11.03,46.52,28.2,2.22,49.14
2026-07-04 18:25:05,21.91,575.0,74.14,18.4,12.94,39.11,29.76,1.07,50.34
2026-07-04 18:31:33,22.49,590.6,73.56,14.4,12.93,45.56,22.46,3.61,46.49
2026-07-04 18:38:24,21.96,502.8,76.45,26.8,16.54,36.28,32.0,0.85,46.48
2026-07-04 18:44:00,22.25,620.9,65.93,19.6,11.39,45.13,32.23,3.56,46.58
